500,0.000056237764548577975
502,0.000055040785052426646
504,0.000053922168924870094
506,0.0000528816787234877
508,0.00005191833456812055
510,0.00005103060977575637
512,0.00005021659320955642
514,0.00004947412184939825
516,0.00004880088743069056
518,0.00004819452098386405
520,0.00004765265887676394
522,0.00004717299361513752
524,0.00004675331226014266
526,0.000046391524920048445
528,0.00004608568539244853
530,0.00004583400568765734
532,0.000045634865859725245
534,0.000045486820309778374
536,0.000045388601505188235
538,0.000045339121873789564
540,0.000045337474480654816
542,0.00004538293297131638
544,0.000045474951165517834
546,0.00004561316260565558
548,0.00004579738030057634
550,0.00004602759685531754
552,0.000046303985138145214
554,0.00004662689960567554
556,0.00004699687838311646
558,0.000047414646178164365
560,0.000047881118092491506
562,0.00004839740438287883
564,0.000048964816213817726
566,0.00004958487243381713
568,0.00005025930739771355
570,0.000050990079845959994
572,0.00005177938283803883
574,0.00005262965471952939
576,0.00005354359107947289
578,0.00005452415762473901
580,0.000055574603858960374
582,0.00005669847740264838
584,0.000057899638725143166
586,0.00005918227597418652
588,0.00006055091948040455
590,0.00006201045537612931
592,0.00006356613759392083
594,0.00006522359729176152
596,0.0000669888484797197
598,0.00006886828828610178
600,0.00007086868988771839
602,0.0000729971856260645
604,0.00007526123722614278
606,0.00007766858931593038
608,0.00008022720160437794
610,0.00008294515411383094
612,0.000085830518790881
614,0.00008889118966995814
616,0.00009213466259908238
618,0.0000955677544641999
620,0.00009919625103661225
622,0.00010302447226926265
624,0.00010705474443933382
626,0.00011128677045869556
628,0.00011571689356598871
630,0.0001203372562101654
632,0.00012513486603479154
634,0.00013009059521690224
636,0.00013517815847151376
638,0.0001403631386673641
640,0.0001456021560301347
642,0.00015084230460726835
644,0.0001560210033224623
646,0.00016106642173077695
648,0.00016589863403900456
650,0.00017043162042293283
652,0.00017457616583210284
654,0.00017824360271872212
656,0.0001813502138994154
658,0.00018382197428676457
660,0.0001855991939862721
662,0.00018664056211664
664,0.000186926106540712
666,0.00018645868928832512
668,0.00018526383813989767
670,0.00018338793739930062
672,0.00018089501855127194
674,0.00017786255899524775
676,0.00017437678401038348
678,0.00017052796558946593
